시군코드,시도,시군,시도별_가축더위지수,읍면동_총거주자수,가축분뇨발생량_합계_면적비,가축사육종사자수,분뇨처리업장_개수,분뇨처리_정화,환경오염지수
21110,부산광역시,금정구,0.6388533872189228,0.5963212037431096,0.0018468628745143003,0.37067308831411877,0.0,0.0,155.5178316184072
21080,부산광역시,북구,0.6388533872189228,0.6495313320943628,0.0,0.19471422859300774,0.0,0.0,-4.711903883416767
21100,부산광역시,사하구,0.6388533872189228,0.673381910212572,0.02317143546344841,0.37067308831411877,0.0,0.0,2005.8618992501852
21140,부산광역시,수영구,0.6388533872189228,0.5454367493170351,0.0,0.15430737533838224,0.0,0.0,-4.723182521611814
11230,서울특별시,강남구,0.2072284979286323,0.8515595371794835,0.0,0.3894284571860155,0.0,0.0,-1.465607542111202
11250,서울특별시,강동구,0.2072284979286323,0.7545672016999254,0.0,0.22605621892221242,0.0,0.0,-1.4653799684338307
21120,서울특별시,강서구,0.2072284979286323,0.8551172338501889,0.0,0.15430737533838224,0.0,0.0,-1.4450247876425093
11170,서울특별시,구로구,0.2072284979286323,0.7410871770947747,0.0,0.19471422859300774,0.33333333333333337,0.0,-1.427477452608012
11110,서울특별시,노원구,0.2072284979286323,0.8087514310638007,0.0,0.27331597401761487,0.0,0.0,-1.4617488830639895
11100,서울특별시,도봉구,0.2072284979286323,0.6834638374562334,0.0,0.09735711429650387,0.0,0.0,-1.4644501909392775
11060,서울특별시,동대문구,0.2072284979286323,0.6955895453296814,0.0,0.0,0.0,0.0,-1.4544201057142632
11200,서울특별시,동작구,0.2072284979286323,0.7314959424984417,0.0,0.19471422859300774,0.0,0.0,-1.4659679456367265
11140,서울특별시,마포구,0.2072284979286323,0.8487248796831093,0.0,0.09735711429650387,0.0,0.0,-1.4410657534641746
11220,서울특별시,서초구,0.2072284979286323,0.7654877500115083,0.0010748634245543727,0.2920713428895116,0.0,0.0,91.79642694614837
11040,서울특별시,성동구,0.2072284979286323,0.6654590216242697,0.0019706115612355348,0.22605621892221242,0.0,0.0,169.51197639249278
11080,서울특별시,성북구,0.2072284979286323,0.7697503553008138,0.0,0.0,0.0,0.0,-1.443926351103348
11240,서울특별시,송파구,0.2072284979286323,0.8948724433230248,0.0,0.37067308831411877,0.0,0.0,-1.4578770573902309
11150,서울특별시,양천구,0.2072284979286323,0.7716062305880405,0.0,0.30861475067676447,0.0,0.0,-1.470019444458001
11190,서울특별시,영등포구,0.2072284979286323,0.7545085687639199,0.0,0.15430737533838224,0.0,0.0,-1.4592609137522163
11030,서울특별시,용산구,0.2072284979286323,0.5843654718215983,0.0,0.22605621892221242,0.0,0.0,-1.4894635132116139
23010,서울특별시,중구,0.2072284979286323,0.5404709875849694,0.0,0.09735711429650387,0.0,0.0,-1.4846836791960614
29010,세종특별자치시,세종특별자치시,0.33846141569168253,0.710458300750346,0.0,0.9246834468613093,0.33333333333333337,0.0,-2.4775315558165025
26020,울산광역시,남구,0.5253609272159849,0.7327371456058303,0.0010743290623923577,0.44040093838315925,0.0,0.0,89.34886523774992
26040,울산광역시,북구,0.5253609272159849,0.5823685022725917,0.04289035536204278,0.5863203515085973,0.0,0.0,3717.691728577505
